id,nationalPhoneNumber,formattedAddress,rating,websiteUri,regularOpeningHours,displayName,primaryType,editorialSummary,reviews
ChIJmbSufq40K4gRAsJdK4JIuGI,(416) 923-1555,"2 Bloor St E, Toronto, ON M4W 1A8, Canada",4.1,https://jackastors.com/?locationId=934,"['Monday: 11:30\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 11:30\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 11:30\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 11:30\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 11:30\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 11:30\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 11:30\u202fAM\u2009–\u200911:00\u202fPM']",Jack Astor's Bar & Grill Yonge & Bloor,bar,"Branch of casual chain offering comfort food & drinks till late, plus sports on TV & a patio.","This restaurant offers a spacious ambiance with a laid-back, pub-style atmosphere, making it suitable for both casual meals and gatherings. Diners have enjoyed various dishes including the chicken breast and goat cheese wrap, which received high praise, as well as staples like wings, tenders, and pasta during dinner. Although the wings and pasta were well-received, the Thai-flavored tenders did not impress everyone. Guests at the patio praised the Cheeseburger and New York steak, noting their quality and proper cooking, particularly the medium-rare steak. For lunch, the Memphis steak was highlighted as delicious, paired well with a refreshing iced mango mint drink. Service varied, with some guests experiencing attentive waitstaff while others found the service to be mediocre, alongside some complaints about loud music and limited seating options. Overall, the restaurant is recommended for those looking to unwind with friends after work or enjoy a casual meal out in downtown Toronto."
ChIJr-7ejaM1K4gR-0Q9cd7Oqow,,"75 St Nicholas St #104, Toronto, ON M4Y 0A5, Canada",4.5,http://www.cabanos.ca/,"['Monday: Closed', 'Tuesday: 11:30\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 11:30\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 11:30\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 11:30\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 11:30\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 11:30\u202fAM\u2009–\u200910:00\u202fPM']",Cabano's Cheeseburgers,restaurant,Old-school comfort food with elevated ingredients specializing in chicken sandwiches & burgers.,"Cabano's is a must-visit burger joint that perfectly blends a casual atmosphere with gourmet offerings. The ambiance features large flat screens for sports fans and comfortable seating, making it an ideal spot for a casual meal. Their signature Cabano style burgers are cooked to order, providing a satisfying balance with fresh toppings like shredded lettuce and pickles, although some may find them a bit on the greasy side. Customers particularly enjoy the spicy cheese fries, which complement the burgers well, with the onion rings also receiving praise for their crunch and variety of sauces. While the chili cheese fries were deemed decent, some felt they could benefit from a thicker sauce. The chicken sandwiches, known for their impressive size and crispiness, are recommended as an alternate meal. Many patrons loved the new strawberry soft serve, which became a standout dessert. Overall, with a simple yet enticing menu, Cabano's promises a delightful experience worth revisiting for their diverse offerings."
ChIJX7Gdv8s0K4gRywZ3zD4I9w8,(416) 599-6161,"121 Dundas St W, Toronto, ON M5G 1C4, Canada",4.2,https://www.dennys.ca/,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Denny's,restaurant,"Casual diner chain dishing up classic American comfort fare, including all-day breakfast favorites.","This restaurant offers a delightful breakfast experience, ideal for special occasions such as anniversaries. Diners have praised exceptional service from staff members like Mann and Shivam, highlighting their attentiveness and efficiency in taking and delivering orders. Popular menu items include the original Grand Slam, all-American slam, and waffles, with guests raving about their taste and prompt arrival. The atmosphere is described as warm and inviting, which enhances the overall dining experience. While some diners noted that prices could be on the higher side, the quality of food and service seemed to justify the cost for many. The location near the Eaton Centre makes it a convenient spot for tourists exploring downtown Toronto. Many guests expressed their eagerness to return, reflecting a strong desire to revisit the establishment. Overall, it seems to be a great choice for a satisfying breakfast meal."
ChIJpy8FA8I0K4gRrnthsBbx544,(647) 748-0990,"269 Augusta Ave, Toronto, ON M5T 2M1, Canada",4.4,http://www.theburgernator.com/,"['Monday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u200910:00\u202fPM']",The Burgernator,hamburger_restaurant,"Offering big burgers with a wide range of toppings, this relaxed spot also serves poutine.","Burgernator is a standout spot for burger enthusiasts, offering a fantastic selection of burgers and sides perfect for a casual meal. The Resistance Chicken Burger is a menu favorite, alongside delicious fries and onion rings that consistently impress diners. Reviewers rave about the juicy and well-cooked meat, praising the soft and harmonious bread that complements the burgers well. Unique options like the Captain Jerk burger and a pineapple-topped burger add an exciting twist, while the Big Bang burger promises a hearty experience. Although the food quality is high, some guests noted that the atmosphere could use improvement, as cleanliness and ambiance fell short of expectations. Prices are described as very reasonable, making it an attractive option for those seeking quality without breaking the bank. Despite the atmosphere, diners appreciate the great customer service and lively location on Kensington Street. Overall, Burgernator is recommended for a satisfying meal, ideal for a quiet quick bite or a fun outing with friends."
ChIJoXLNo8s0K4gRVMPR34DFEoU,(416) 596-6660,"573 King St W, Toronto, ON M5V 1M1, Canada",4.5,https://bigsmokeburger.com/locations/?utm_source=G&utm_medium=LPM&utm_campaign=MTY,"['Monday: 11:00\u202fAM\u2009–\u20093:00\u202fAM', 'Tuesday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20093:00\u202fAM', 'Friday: 11:00\u202fAM\u2009–\u20094:00\u202fAM', 'Saturday: 11:00\u202fAM\u2009–\u20094:00\u202fAM', 'Sunday: 11:00\u202fAM\u2009–\u200912:00\u202fAM']",Big Smoke Burger,hamburger_restaurant,"Creative burgers, hand-cut fries & shakes round out the menu at this chain with housemade sauces.","Big Smoke Burger offers a mixed dining experience, particularly noted for its burgers and accompanying sides. Some patrons enjoyed the Smokey Cheddar Bacon Burger and Buffalo Chicken Burger, praising their flavors and freshness, while others found the food quality inconsistent, with complaints about burnt patties and dry elements. The double smoke stack combo was viewed as overpriced, leading to disappointment regarding the added cost of drink upgrades without prior discussion by the staff. The poutine gravy and crispy onion rings received high praise, showcasing some standout menu items. Service quality also varied—a few customers reported excellent and attentive service, while others experienced inefficiencies and lack of responsiveness, particularly regarding billing inquiries. The ambiance was appreciated by some for its relaxed vibe, although others found the music too loud. Overall, while Big Smoke Burger has its highlights and dedicated fans, the inconsistency in both food and service suggests improvements are needed for a more uniformly positive experience."
ChIJX6jLpdU1K4gRE-_wl8DkVhg,(416) 351-0739,"69 Duncan St, Toronto, ON M5V 2C5, Canada",4.3,http://rudyresto.com/,"['Monday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20092:00\u202fAM', 'Friday: 11:00\u202fAM\u2009–\u20094:00\u202fAM', 'Saturday: 11:00\u202fAM\u2009–\u20094:00\u202fAM', 'Sunday: 11:00\u202fAM\u2009–\u200911:00\u202fPM']",RUDY,hamburger_restaurant,,"Rudy's is a must-try for burger enthusiasts, offering a unique dining experience with its convenient walk-up ordering system. The cheeseburger is highly praised for its perfect assembly, balancing soft textures with delightfully crispy edges on double patties. Customers appreciate the fries, noted for their exceptional crispiness, and recommend trying the poutine, which boasts generous gravy and cheese curds. While some dishes, like the Baby Crudy, received mixed reviews due to sogginess and bland pickles, the overall quality of the food is deemed impressive. Many reviewers agree that the restaurant provides good value for money, especially with the option to customize burger sizes and patties. The presentation of the food is also well-received, with orders prepared meticulously and packaged neatly. Though it has a ""hole in the wall"" vibe and can require a wait, the delicious offerings make it a worthwhile stop for a satisfying meal. This restaurant comes highly recommended for anyone looking for a gourmet spin on classic comfort food."
ChIJz9AjljTL1IkRjqIDanJTWKE,(416) 304-0085,"200 Victoria St, Toronto, ON M5B 2R3, Canada",4.2,http://www.fransrestaurant.com/,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Fran's Restaurant,restaurant,"Part of a local chain, this venerable spot serves sandwiches, steaks & burgers at all hours.","Fran’s is a beloved local diner that offers a hearty breakfast experience, making it a great choice for those seeking a filling meal before starting their day. The Big Breakfast is particularly popular, featuring delicious pancakes that are fluffy and soft, alongside perfectly cooked sausage, making for a satisfying start to any morning. Diners appreciate the attentive and friendly service, with staff frequently refilling coffee and ensuring customer needs are met quickly. While the restaurant can get busy, it provides a warm atmosphere with good lighting and spacious booths, although accessibility could be improved for those with disabilities. Prices are reasonable, with options tailored to various tastes, and the coffee is refillable, which adds to the value. Dinner options, like the Fran's Club sandwich and their Long Island iced tea, have also received positive mentions. However, there is a desire among regulars for a drink menu and extended dining hours like before. Though the wait can be long, it's worth visiting for satisfying comfort food and excellent service. Overall, Fran's delivers a welcoming experience with good food and a community vibe."
ChIJk3f-0co0K4gRLptE9VtASRo,(416) 263-9800,"10 Dundas St E, Toronto, ON M5B 2G9, Canada",4.1,https://jackastors.com/?locationId=922,"['Monday: 11:45\u202fAM\u2009–\u20091:00\u202fAM', 'Tuesday: 11:45\u202fAM\u2009–\u20091:00\u202fAM', 'Wednesday: 11:45\u202fAM\u2009–\u20091:00\u202fAM', 'Thursday: 11:45\u202fAM\u2009–\u20091:00\u202fAM', 'Friday: 11:45\u202fAM\u2009–\u20092:00\u202fAM', 'Saturday: 11:45\u202fAM\u2009–\u20092:00\u202fAM', 'Sunday: 11:45\u202fAM\u2009–\u20091:00\u202fAM']",Jack's Dundas Square,bar,,"Jack Astor's Bar and Grill in Toronto is a must-visit for anyone seeking a delightful dining experience. The menu boasts a variety of delicious offerings, including juicy burgers, fresh fish tacos, and the standout mango habanero chicken paired with irresistible sweet potato fries, which create an unmatched flavor combination. Customers rave about the cocktails, though some have noted inconsistencies in quality; while they can be creative and fun—like those served in juice boxes—they may be overpriced and diluted at times. The rooftop patio provides a refreshing ambiance complemented by misting sprays, though it can get crowded and buggy. The friendly and attentive staff ensure a memorable experience, alongside a vibrant atmosphere perfect for socializing. Whether you're stopping by for dinner or enjoying a relaxed brunch, Jack Astor's continues to impress with its welcoming vibe and commitment to top-notch hospitality. Regulars and first-time visitors alike leave thoroughly satisfied, making it clear that this restaurant remains a local favorite."
ChIJC1uy-WnL1IkR2oVpHdObQl4,(416) 603-8826,"73 Front St E, Toronto, ON M5E 1B8, Canada",4.3,https://dukesrefresher.ca/,"['Monday: 4:00\u202fPM\u2009–\u200912:00\u202fAM', 'Tuesday: 4:00\u202fPM\u2009–\u200912:00\u202fAM', 'Wednesday: 4:00\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: 4:00\u202fPM\u2009–\u20091:00\u202fAM', 'Friday: 4:00\u202fPM\u2009–\u20092:00\u202fAM', 'Saturday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Sunday: 12:00\u202fPM\u2009–\u200912:00\u202fAM']",Duke's Refresher St Lawrence,bar,"Relaxed watering hole with table tennis, arcade games & a mini basketball court, plus a patio.","This bar offers a laid-back atmosphere ideal for grabbing drinks and hanging out with friends. Patrons have praised the retro 80s and 90s music, along with fun activities like mini basketball, arcade games, and pinball, making it a lively spot for socializing. Various appetizers, including delicious truffle fries and nachos, have received good reviews, though there were some inconsistencies with food orders, such as receiving salad bowls with chicken instead of beef. While service has been reported as slow at times, especially during busy hours, the friendly and knowledgeable staff leave a positive impression on guests. The drinks, including cold beers and affordable shots, are another highlight, contributing to an enjoyable experience. Despite some flaws with food service, the quality of the bar food and the overall vibes make it a strong choice for dining or just enjoying drinks with friends. Cleanliness and a welcoming atmosphere further enhance its appeal, ensuring that many patrons are likely to return."
ChIJI3G7y8I1K4gRjBsEk85ar-0,(647) 352-7777,"76 Lippincott St, Toronto, ON M5S 2P1, Canada",4.4,http://happyburger.ca/,"['Monday: 11:00\u202fAM\u2009–\u20091:00\u202fAM', 'Tuesday: 11:00\u202fAM\u2009–\u20091:00\u202fAM', 'Wednesday: 11:00\u202fAM\u2009–\u20091:00\u202fAM', 'Thursday: 11:00\u202fAM\u2009–\u20092:00\u202fAM', 'Friday: 11:00\u202fAM\u2009–\u20092:00\u202fAM', 'Saturday: 11:00\u202fAM\u2009–\u20092:00\u202fAM', 'Sunday: 11:00\u202fAM\u2009–\u20091:00\u202fAM']",Happy Burger - Lippincott St.,hamburger_restaurant,"Easygoing, counter-service spot turning out beef & veggie burgers, plus hot dogs & fries.","This restaurant offers a standout dining experience, especially for burger enthusiasts looking for a satisfying meal. Their Happy Cheeseburger Combo, featuring a well-seasoned patty and toasted potato bun, is highly recommended, particularly in a double patty option for added flavor. The Cajun waffle fries are a hit, although they can be a bit salty for some diners. For dessert, the banana pudding is a delightful introduction for those new to the dish, boasting a custard with a subtle banana flavor and a pleasant texture from the wafers, though it may be overly sweet for some tastes. Many reviewers appreciated the excellent service, noting prompt responses to issues, such as missing items, and a generally positive atmosphere. The restaurant's marketing and packaging received compliments as well, adding to the overall experience. Whether you're stopping by for lunch or dinner, this spot seems to deliver consistently delicious food, making it a favorite in the city. Overall, diners leave with a strong impression, declaring it an ideal choice for a smash burger and complementing sides."
ChIJAQDUzeY0K4gRkfe_1Uk57eg,(647) 503-5831,"Queen & Palmerston, 650 Queen St W, Toronto, ON M6J 1E4, Canada",4.0,https://web.aw.ca/,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",A&W Canada,hamburger_restaurant,"Fast-food outlet serving up namesake root beer, plus burgers, chicken & fries.","A&W is receiving positive feedback for its Teen Burger, which many customers describe as fresh and delicious. The $2 leaf game offer has encouraged returning patrons, bringing them back after years. For sides, sweet potato fries are popular, though experiences have varied, with some customers finding them undercooked—necessitating a trip to the air fryer to improve their texture. While the quality of food is generally praised, there are mixed feelings about customer service, with some diners noting a consistency in poor experiences, particularly during busy times. However, on some occasions, staff have been described as kind and efficient, contributing to a pleasant dining atmosphere. Additionally, the Beyond Meat burger stands out as a good option for those seeking meatless alternatives. Overall, the combination of appealing menu selections and varied service experiences keeps customers coming back for more."
ChIJ9RELVLQ0K4gRQNtrz_emY88,(416) 961-2227,"10 College St, Toronto, ON M5G 1K2, Canada",4.2,https://www.wburgerbar.com/,"['Monday: 11:30\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 11:30\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 11:30\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 11:30\u202fAM\u2009–\u20091:00\u202fAM', 'Friday: 11:30\u202fAM\u2009–\u20092:00\u202fAM', 'Saturday: 11:30\u202fAM\u2009–\u20092:00\u202fAM', 'Sunday: 11:30\u202fAM\u2009–\u200912:00\u202fAM']",W Burger Bar,hamburger_restaurant,"Lively spot with a wide variety of burgers & toppings (along with salads & sandwiches), plus drinks.","This restaurant is highly recommended for its Happy Hour specials featuring incredibly cheap drinks and snacks, making it a great spot for pre-dinner gatherings. The flavor-packed suicide wings are a standout dish, praised for their meaty and crispy texture, alongside the half-price nachos which also come in generous portions. Many patrons enjoy their burgers, while the crispy chicken sandwich, though slightly dry, is still considered a solid choice. Guests rave about the jar beers and the crispy potato skins and calamari, all of which enhance the lively dining atmosphere, especially during summer weekends. While the service can be excellent during quieter times, there are occasional challenges, particularly when it gets busy, leading to delays in orders and checks. Despite a few organizational issues during peak hours, the affordability of the menu items, including the PBR pitcher, keeps customers returning. Overall, diners appreciate the casual and fun vibe of the restaurant, making it a popular choice for dinner and socializing with friends."
ChIJXYrMYNA0K4gRwtEJIQ7lZ6s,(416) 977-4668,"280 Adelaide St W, Toronto, ON M5V 1P6, Canada",3.6,https://www.hooters.to/downtown-toronto,"['Monday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 11:00\u202fAM\u2009–\u20091:00\u202fAM', 'Friday: 11:00\u202fAM\u2009–\u20092:00\u202fAM', 'Saturday: 11:00\u202fAM\u2009–\u20092:00\u202fAM', 'Sunday: 11:00\u202fAM\u2009–\u200912:00\u202fAM']",Hooters Downtown Toronto,restaurant,Sports bar & grill chain famous for chicken wings served by waitresses in short shorts.,"Hooters in Toronto offers a vibrant atmosphere, especially on its rooftop patio, making it a great spot for dinner before events like Jays games. Diners rave about the wings, particularly the lemon pepper variety, which come with an optional spicy garlic sauce that packs a punch. While some patrons noted inconsistencies in service speed, overall experiences highlighted the friendliness of the staff and their attentiveness to guest requests. The chicken salad and starters received high praise for their taste and quality. However, there were remarks about the limited drink options, as some guests were unable to order smaller quantities of items like sangria or were disappointed by the absence of certain soft drinks. The restaurant is also noted for its casual atmosphere, though there are suggestions for improvement in training staff about gluten sensitivities. For first-time visitors, dishes like chicken sandwiches and freshly poured Guinness were delightful additions to their experience. Despite some minor grievances, many expressed a willingness to return on future visits."
ChIJsYkEa9s0K4gR7CVajCdNkR0,(647) 348-2600,"Queen & Spadina, 372 Queen St W, Toronto, ON M5V 2A3, Canada",3.7,https://web.aw.ca/,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",A&W Canada,hamburger_restaurant,"Fast-food outlet serving up namesake root beer, plus burgers, chicken & fries.","A recent visit to A&W, particularly the Queen West location, yielded a mix of experiences that left many patrons dissatisfied. While some diners found the burgers satisfactory, with options like the papa burger and bacon uncle burger, others were faced with unappetizing surprises, including a burger infested with mold, drastically undermining the meal's reputation for freshness. The reviews highlighted a notable recommendation for combos, featuring items such as grass-fed beef, union rings, and hash browns, which offered good value, especially with ongoing promotions like $1 coffee. However, cleanliness was criticized, with reports of dirty floors, tables, and even dead flies present, detracting from the overall atmosphere. Additionally, the poutine was deemed inedible, described as having a sour and unpleasant smell, which further tarnished the establishment's image. Many customers expressed frustration at the glaring lapses in food safety and quality control, prompting concerns about returning to this particular branch. Overall, while there were moments of praise for certain dishes and affordability, the negative experiences overshadowed the positives, indicating a pressing need for A&W to reassess their standards and practices."
ChIJV9JtQ9E0K4gR8xxa_ccNZ2w,(647) 398-9759,"60 Wellington St E, Toronto, ON M5E 1C7, Canada",4.2,https://worksburger.com/?utm_source=G&utm_medium=LPM&utm_campaign=MTY,"['Monday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u200910:00\u202fPM']",The WORKS Craft Burgers & Beer,hamburger_restaurant,,"The WORKS Craft Burgers & Beer offers a delightful dining experience with a diverse menu that caters to various tastes, making it ideal for lunch or dinner. Guests have particularly praised the creative burger options, such as the Kamikaze burger and the standout Three Ring Binder, which features generously oozing cheese. The restaurant’s atmosphere is further enhanced by attentive service, with friendly staff like Everton and Telma receiving commendations for their hospitality. Diners can also enjoy delectable sides, including amazing onion rings, and unique shakes, like the 2001 Shake Odyssey with a perfect blend of peanut butter and Oreo. Many reviews highlight the quirky burger names and varied toppings as a fun element of the dining experience. While some dishes, like the spicy fried chicken burger, received mixed reviews regarding moisture levels, most patrons left impressed by the overall taste and quality of the meals. For those looking for a satisfying meal at reasonable prices, The WORKS promises an enjoyable time with its menu of burgers and shakes, complemented by efficient service."
ChIJFwD90fE0K4gRW1KLRY5tRhc,(647) 748-7839,"619 College St, Toronto, ON M6G 1B5, Canada",4.2,http://www.rudyresto.com/,"['Monday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20092:00\u202fAM', 'Friday: 11:00\u202fAM\u2009–\u20094:00\u202fAM', 'Saturday: 11:00\u202fAM\u2009–\u20094:00\u202fAM', 'Sunday: 11:00\u202fAM\u2009–\u200911:00\u202fPM']",Rudy,fast_food_restaurant,"This minimally decorated eatery offers a simple menu of burgers, fried chicken sandwiches & fries.","Rudy's restaurant has garnered mixed reviews, with some patrons praising the food while others express dissatisfaction with the service. The burgers, including the ""Rude dude tattooed"" variety, have received high accolades for their freshness and taste, particularly highlighting the exceptional bacon. Diners also rave about the poutine, describing it as a solid choice with a generous amount of cheese that competes well with offerings in Montreal. While many enjoy the homemade brownies, the overall dining experience has been marred by reports of rude service from the front desk, which could affect the restaurant's reputation in the long run. The fries, both thin and thick, are considered some of the best, ranking highly among other local offerings. Though the food is lauded, the inconsistency in customer service has led some guests to reconsider returning. Overall, if you’re in the mood for a casual meal featuring burgers and poutine, Rudy's might be worth a visit, provided you can overlook the service issues."
ChIJew5WQoc1K4gRA2Rsg0h76eY,(647) 730-5555,"573 Queen St W, Toronto, ON M5V 2B6, Canada",4.4,http://www.rosiesburgers.ca/,"['Monday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20099:00\u202fPM']",Rosie's Burgers,hamburger_restaurant,,"This popular local burger joint is renowned for its smash burgers and crispy onion rings, with standout dishes including the Rosie double cheeseburger and the frings, a delightful mix of onion rings and fries. The burgers are perfectly seared with fresh, high-quality meat, while the well-salted fries are crisp on the outside and soft on the inside. Though customers appreciate the great portion sizes and value, some noted that the prices are slightly elevated for fast food. The highlight for many is the famous banana pudding, praised for its perfect balance of sweetness and generous cookie crumbs, making it a must-try. However, the restaurant's atmosphere can be uncomfortable due to heat, and service may be hit-or-miss, with reports of unfriendly staff. Despite these drawbacks, the solid execution of the food has earned it a spot among some of the top burger experiences in the area. Customers should also be aware that there are no restroom facilities on-site. Overall, the combination of tasty burgers and exceptional pudding makes it worth a visit, albeit with some caveats."
ChIJNQ_HxtA0K4gRdq7xAXqgPmE,(647) 348-1550,"John & Mercer, 60 John St, Toronto, ON M5V 3W2, Canada",4.1,https://web.aw.ca/,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",A&W Canada,hamburger_restaurant,"Fast-food outlet serving up namesake root beer, plus burgers, chicken & fries.","A&W has received mixed reviews regarding their dining experience. Many patrons appreciate the fast service and friendly staff, especially during late-night visits, with some enjoying breakfast items like the sausage egg muffin and hash brown. However, cleanliness appears to be a significant issue, as several customers noted the location was dirty, impacting their overall enjoyment. Food freshness is also a concern; some reviewers reported receiving stale or cold items that left them feeling unwell afterward. The 24-hour availability of the restaurant is a plus, but issues with incorrect orders and unhelpful staff members have frustrated some customers. Despite the appealing speed of service, the inconsistency in food quality and customer service has led to dissatisfaction. Overall, while A&W might be convenient for a quick bite, the quality and service can vary dramatically."
